name;station;day;month;year;mean_temp
Ny-ålesund;SN99910;16;5;1997;-4.4
Ny-ålesund;SN99910;17;5;1997;-4.8
Ny-ålesund;SN99910;18;5;1997;-4.9
Ny-ålesund;SN99910;19;5;1997;-5.1
Ny-ålesund;SN99910;20;5;1997;-5.5
Ny-ålesund;SN99910;21;5;1997;-4.3
Ny-ålesund;SN99910;22;5;1997;-3.8
Ny-ålesund;SN99910;23;5;1997;-2
Ny-ålesund;SN99910;24;5;1997;-2.1
Ny-ålesund;SN99910;25;5;1997;-2.7
Ny-ålesund;SN99910;26;5;1997;-5
Ny-ålesund;SN99910;27;5;1997;-5.2
Ny-ålesund;SN99910;28;5;1997;-3
Ny-ålesund;SN99910;29;5;1997;0.6
Ny-ålesund;SN99910;30;5;1997;2.2
Ny-ålesund;SN99910;31;5;1997;1.9
Ny-ålesund;SN99910;1;5;1998;-5.5
Ny-ålesund;SN99910;2;5;1998;-6.9
Ny-ålesund;SN99910;3;5;1998;-3.1
Ny-ålesund;SN99910;4;5;1998;-4.7
Ny-ålesund;SN99910;5;5;1998;-8.9
Ny-ålesund;SN99910;6;5;1998;-8.8
Ny-ålesund;SN99910;7;5;1998;-7.4
Ny-ålesund;SN99910;8;5;1998;-4.7
Ny-ålesund;SN99910;9;5;1998;-6.5
Ny-ålesund;SN99910;10;5;1998;-8.2
Ny-ålesund;SN99910;11;5;1998;-7.6
Ny-ålesund;SN99910;12;5;1998;-10.4
Ny-ålesund;SN99910;13;5;1998;-7.6
Ny-ålesund;SN99910;14;5;1998;-2.6
Ny-ålesund;SN99910;15;5;1998;-2.4
Ny-ålesund;SN99910;16;5;1998;-2.2
Ny-ålesund;SN99910;17;5;1998;-7.1
Ny-ålesund;SN99910;18;5;1998;-7.3
Ny-ålesund;SN99910;19;5;1998;-6.8
Ny-ålesund;SN99910;20;5;1998;-7
Ny-ålesund;SN99910;21;5;1998;-6.6
Ny-ålesund;SN99910;22;5;1998;-6.5
Ny-ålesund;SN99910;23;5;1998;-6.2
Ny-ålesund;SN99910;24;5;1998;-4.4
Ny-ålesund;SN99910;25;5;1998;-3.2
Ny-ålesund;SN99910;26;5;1998;-0.4
Ny-ålesund;SN99910;27;5;1998;-0.9
Ny-ålesund;SN99910;28;5;1998;-1.5
Ny-ålesund;SN99910;29;5;1998;-2.6
Ny-ålesund;SN99910;30;5;1998;-3.3
Ny-ålesund;SN99910;31;5;1998;-0.6
Ny-ålesund;SN99910;1;5;1999;-9.5
Ny-ålesund;SN99910;2;5;1999;-10.2
Ny-ålesund;SN99910;3;5;1999;-11.3
Ny-ålesund;SN99910;4;5;1999;-10.2
Ny-ålesund;SN99910;5;5;1999;-10.3
Ny-ålesund;SN99910;6;5;1999;-8.8
Ny-ålesund;SN99910;7;5;1999;-2.8
Ny-ålesund;SN99910;8;5;1999;2.6
Ny-ålesund;SN99910;9;5;1999;1.8
Ny-ålesund;SN99910;10;5;1999;1.8
Ny-ålesund;SN99910;11;5;1999;2.6
Ny-ålesund;SN99910;12;5;1999;2.4
Ny-ålesund;SN99910;13;5;1999;2.3
Ny-ålesund;SN99910;14;5;1999;2.3
Ny-ålesund;SN99910;15;5;1999;1.4
Ny-ålesund;SN99910;16;5;1999;-1.5
Ny-ålesund;SN99910;17;5;1999;-2.4
Ny-ålesund;SN99910;18;5;1999;1.8
Ny-ålesund;SN99910;19;5;1999;0.3
Ny-ålesund;SN99910;20;5;1999;-1
Ny-ålesund;SN99910;21;5;1999;-0.3
Ny-ålesund;SN99910;22;5;1999;0.1
Ny-ålesund;SN99910;23;5;1999;0.1
Ny-ålesund;SN99910;24;5;1999;-1.8
Ny-ålesund;SN99910;25;5;1999;-3.2
Ny-ålesund;SN99910;26;5;1999;-2.7
Ny-ålesund;SN99910;27;5;1999;-1.4
Ny-ålesund;SN99910;28;5;1999;-1
Ny-ålesund;SN99910;29;5;1999;-0.5
Ny-ålesund;SN99910;30;5;1999;0.4
Ny-ålesund;SN99910;31;5;1999;0.7
Ny-ålesund;SN99910;1;5;2000;1
Ny-ålesund;SN99910;2;5;2000;-0.6
Ny-ålesund;SN99910;3;5;2000;-7
Ny-ålesund;SN99910;4;5;2000;-9.6
Ny-ålesund;SN99910;5;5;2000;-11.3
Ny-ålesund;SN99910;6;5;2000;-12.3
Ny-ålesund;SN99910;7;5;2000;-7.6
Ny-ålesund;SN99910;8;5;2000;-4.1
Ny-ålesund;SN99910;9;5;2000;-6.4
Ny-ålesund;SN99910;10;5;2000;-10.4
Ny-ålesund;SN99910;11;5;2000;-11.5
Ny-ålesund;SN99910;12;5;2000;-8
Ny-ålesund;SN99910;13;5;2000;-7.4
Ny-ålesund;SN99910;14;5;2000;-6.9
Ny-ålesund;SN99910;15;5;2000;-8.7
Ny-ålesund;SN99910;16;5;2000;-9.2
Ny-ålesund;SN99910;17;5;2000;-6.8
Ny-ålesund;SN99910;18;5;2000;-3.9
Ny-ålesund;SN99910;19;5;2000;-2.7
Ny-ålesund;SN99910;20;5;2000;-1.6
Ny-ålesund;SN99910;21;5;2000;1
Ny-ålesund;SN99910;22;5;2000;0.4
Ny-ålesund;SN99910;23;5;2000;-0.3
Ny-ålesund;SN99910;24;5;2000;0.1
Ny-ålesund;SN99910;25;5;2000;-0.3
Ny-ålesund;SN99910;26;5;2000;-0.7
Ny-ålesund;SN99910;27;5;2000;-0.3
Ny-ålesund;SN99910;28;5;2000;-0.4
Ny-ålesund;SN99910;29;5;2000;0.8
Ny-ålesund;SN99910;30;5;2000;2
Ny-ålesund;SN99910;31;5;2000;1.6
Ny-ålesund;SN99910;1;5;2001;-3.3
Ny-ålesund;SN99910;2;5;2001;-1.4
Ny-ålesund;SN99910;3;5;2001;-3.2
Ny-ålesund;SN99910;4;5;2001;-6.4
Ny-ålesund;SN99910;5;5;2001;-4.9
Ny-ålesund;SN99910;6;5;2001;-6.8
Ny-ålesund;SN99910;7;5;2001;-6.6
Ny-ålesund;SN99910;8;5;2001;-3.6
Ny-ålesund;SN99910;9;5;2001;-1.8
Ny-ålesund;SN99910;10;5;2001;-6.4
Ny-ålesund;SN99910;11;5;2001;-6.6
Ny-ålesund;SN99910;12;5;2001;-5.4
Ny-ålesund;SN99910;13;5;2001;-6.4
Ny-ålesund;SN99910;14;5;2001;-5.1
Ny-ålesund;SN99910;15;5;2001;-4.5
Ny-ålesund;SN99910;16;5;2001;-5.3
Ny-ålesund;SN99910;17;5;2001;-5.5
Ny-ålesund;SN99910;18;5;2001;-4.7
Ny-ålesund;SN99910;19;5;2001;-3.5
Ny-ålesund;SN99910;20;5;2001;-1.2
Ny-ålesund;SN99910;21;5;2001;0.1
Ny-ålesund;SN99910;22;5;2001;-0.3
Ny-ålesund;SN99910;23;5;2001;-1.3
Ny-ålesund;SN99910;24;5;2001;-1.5
Ny-ålesund;SN99910;25;5;2001;-0.6
Ny-ålesund;SN99910;26;5;2001;-1.1
Ny-ålesund;SN99910;27;5;2001;-1.2
Ny-ålesund;SN99910;28;5;2001;-0.4
Ny-ålesund;SN99910;29;5;2001;-0.3
Ny-ålesund;SN99910;30;5;2001;-2.3
Ny-ålesund;SN99910;31;5;2001;-3.6
Ny-ålesund;SN99910;1;5;2002;-1.7
Ny-ålesund;SN99910;2;5;2002;-4.6
Ny-ålesund;SN99910;3;5;2002;-9.4
Ny-ålesund;SN99910;4;5;2002;-11.7
Ny-ålesund;SN99910;5;5;2002;-11.9
Ny-ålesund;SN99910;6;5;2002;-7.3
Ny-ålesund;SN99910;7;5;2002;-5.1
Ny-ålesund;SN99910;8;5;2002;-6.8
Ny-ålesund;SN99910;9;5;2002;-5.7
Ny-ålesund;SN99910;10;5;2002;-6
Ny-ålesund;SN99910;11;5;2002;-6.5
Ny-ålesund;SN99910;12;5;2002;-6.1
Ny-ålesund;SN99910;13;5;2002;-5
Ny-ålesund;SN99910;14;5;2002;-4
Ny-ålesund;SN99910;15;5;2002;-4.2
Ny-ålesund;SN99910;16;5;2002;-3.4
Ny-ålesund;SN99910;17;5;2002;-2.5
Ny-ålesund;SN99910;18;5;2002;-5.2
Ny-ålesund;SN99910;19;5;2002;-7.7
Ny-ålesund;SN99910;20;5;2002;-7.9
Ny-ålesund;SN99910;21;5;2002;-7.9
Ny-ålesund;SN99910;22;5;2002;-7.5
Ny-ålesund;SN99910;23;5;2002;-2.3
Ny-ålesund;SN99910;24;5;2002;2
Ny-ålesund;SN99910;25;5;2002;1.1
Ny-ålesund;SN99910;26;5;2002;1.6
Ny-ålesund;SN99910;27;5;2002;2.7
Ny-ålesund;SN99910;28;5;2002;2.8
Ny-ålesund;SN99910;29;5;2002;2.3
Ny-ålesund;SN99910;30;5;2002;3.2
Ny-ålesund;SN99910;31;5;2002;3.5
Ny-ålesund;SN99910;1;5;2003;-11.1
Ny-ålesund;SN99910;2;5;2003;-11.4
Ny-ålesund;SN99910;3;5;2003;-11.2
Ny-ålesund;SN99910;4;5;2003;-7.5
Ny-ålesund;SN99910;5;5;2003;-3.1
Ny-ålesund;SN99910;6;5;2003;-4.7
Ny-ålesund;SN99910;7;5;2003;-4.3
Ny-ålesund;SN99910;8;5;2003;-4.9
Ny-ålesund;SN99910;9;5;2003;-3.5
Ny-ålesund;SN99910;10;5;2003;-3.7
Ny-ålesund;SN99910;11;5;2003;-3.9
Ny-ålesund;SN99910;12;5;2003;-3.2
Ny-ålesund;SN99910;13;5;2003;0.7
Ny-ålesund;SN99910;14;5;2003;0.3
Ny-ålesund;SN99910;15;5;2003;-3.2
Ny-ålesund;SN99910;16;5;2003;-5.3
Ny-ålesund;SN99910;17;5;2003;0.9
Ny-ålesund;SN99910;18;5;2003;0.2
Ny-ålesund;SN99910;19;5;2003;0.6
Ny-ålesund;SN99910;20;5;2003;-0.1
Ny-ålesund;SN99910;21;5;2003;-2.2
Ny-ålesund;SN99910;22;5;2003;-2.6
Ny-ålesund;SN99910;23;5;2003;-2
Ny-ålesund;SN99910;24;5;2003;-1.7
Ny-ålesund;SN99910;25;5;2003;-3.9
Ny-ålesund;SN99910;26;5;2003;-1.3
Ny-ålesund;SN99910;27;5;2003;0.4
Ny-ålesund;SN99910;28;5;2003;0.1
Ny-ålesund;SN99910;29;5;2003;-1.3
Ny-ålesund;SN99910;30;5;2003;-1.1
Ny-ålesund;SN99910;31;5;2003;-1.4
Ny-ålesund;SN99910;1;5;2004;-1.7
Ny-ålesund;SN99910;2;5;2004;-1.6
Ny-ålesund;SN99910;3;5;2004;-0.3
Ny-ålesund;SN99910;4;5;2004;0
Ny-ålesund;SN99910;5;5;2004;0.6
Ny-ålesund;SN99910;6;5;2004;0.5
Ny-ålesund;SN99910;7;5;2004;-0.4
Ny-ålesund;SN99910;8;5;2004;-1.9
Ny-ålesund;SN99910;9;5;2004;-5.9
Ny-ålesund;SN99910;10;5;2004;-8.4
Ny-ålesund;SN99910;11;5;2004;-7.4
Ny-ålesund;SN99910;12;5;2004;-5
Ny-ålesund;SN99910;13;5;2004;-5.1
Ny-ålesund;SN99910;14;5;2004;-3.9
Ny-ålesund;SN99910;15;5;2004;-2.7
Ny-ålesund;SN99910;16;5;2004;-3.6
Ny-ålesund;SN99910;17;5;2004;-3.6
Ny-ålesund;SN99910;18;5;2004;-4.4
Ny-ålesund;SN99910;19;5;2004;-2.2
Ny-ålesund;SN99910;20;5;2004;-1.1
Ny-ålesund;SN99910;21;5;2004;0.9
Ny-ålesund;SN99910;22;5;2004;2.1
Ny-ålesund;SN99910;23;5;2004;0.8
Ny-ålesund;SN99910;24;5;2004;0.4
Ny-ålesund;SN99910;25;5;2004;-0.1
Ny-ålesund;SN99910;26;5;2004;0.7
Ny-ålesund;SN99910;27;5;2004;-0.5
Ny-ålesund;SN99910;28;5;2004;-0.4
Ny-ålesund;SN99910;29;5;2004;0.9
Ny-ålesund;SN99910;30;5;2004;-1.3
Ny-ålesund;SN99910;31;5;2004;-1.4
Ny-ålesund;SN99910;1;5;2005;-3.7
Ny-ålesund;SN99910;2;5;2005;-0.1
Ny-ålesund;SN99910;3;5;2005;-1.3
Ny-ålesund;SN99910;4;5;2005;-1.8
Ny-ålesund;SN99910;5;5;2005;-2.4
Ny-ålesund;SN99910;6;5;2005;-4.4
Ny-ålesund;SN99910;7;5;2005;-3.3
Ny-ålesund;SN99910;8;5;2005;-3.6
Ny-ålesund;SN99910;9;5;2005;-2
Ny-ålesund;SN99910;10;5;2005;-3
Ny-ålesund;SN99910;11;5;2005;-2.8
Ny-ålesund;SN99910;12;5;2005;-3.6
Ny-ålesund;SN99910;13;5;2005;-0.7
Ny-ålesund;SN99910;14;5;2005;1.8
Ny-ålesund;SN99910;15;5;2005;2
Ny-ålesund;SN99910;16;5;2005;-2.6
Ny-ålesund;SN99910;17;5;2005;-3.9
Ny-ålesund;SN99910;18;5;2005;-4.7
Ny-ålesund;SN99910;19;5;2005;-5.3
Ny-ålesund;SN99910;20;5;2005;-3.9
Ny-ålesund;SN99910;21;5;2005;-4.5
Ny-ålesund;SN99910;22;5;2005;-2.7
Ny-ålesund;SN99910;23;5;2005;-1.1
Ny-ålesund;SN99910;24;5;2005;-0.9
Ny-ålesund;SN99910;25;5;2005;-0.6
Ny-ålesund;SN99910;26;5;2005;1.2
Ny-ålesund;SN99910;27;5;2005;0.2
Ny-ålesund;SN99910;28;5;2005;-0.2
Ny-ålesund;SN99910;29;5;2005;-0.7
Ny-ålesund;SN99910;30;5;2005;1.3
Ny-ålesund;SN99910;31;5;2005;1
Ny-ålesund;SN99910;1;5;2006;0.6
Ny-ålesund;SN99910;2;5;2006;5
Ny-ålesund;SN99910;3;5;2006;5.8
Ny-ålesund;SN99910;4;5;2006;5
Ny-ålesund;SN99910;5;5;2006;2.6
Ny-ålesund;SN99910;6;5;2006;4.7
Ny-ålesund;SN99910;7;5;2006;-1.2
Ny-ålesund;SN99910;8;5;2006;-3.8
Ny-ålesund;SN99910;9;5;2006;-2.2
Ny-ålesund;SN99910;10;5;2006;-2
Ny-ålesund;SN99910;11;5;2006;-2.8
Ny-ålesund;SN99910;12;5;2006;-2.8
Ny-ålesund;SN99910;13;5;2006;-1.7
Ny-ålesund;SN99910;14;5;2006;-2.1
Ny-ålesund;SN99910;15;5;2006;-1.9
Ny-ålesund;SN99910;16;5;2006;-2.2
Ny-ålesund;SN99910;17;5;2006;-1.8
Ny-ålesund;SN99910;18;5;2006;-1.2
Ny-ålesund;SN99910;19;5;2006;-0.8
Ny-ålesund;SN99910;20;5;2006;-0.6
Ny-ålesund;SN99910;21;5;2006;-2.6
Ny-ålesund;SN99910;22;5;2006;-1.3
Ny-ålesund;SN99910;23;5;2006;0.5
Ny-ålesund;SN99910;24;5;2006;1.5
Ny-ålesund;SN99910;25;5;2006;2.6
Ny-ålesund;SN99910;26;5;2006;1.6
Ny-ålesund;SN99910;27;5;2006;1.2
Ny-ålesund;SN99910;28;5;2006;1.5
Ny-ålesund;SN99910;29;5;2006;0.4
Ny-ålesund;SN99910;30;5;2006;1.1
Ny-ålesund;SN99910;31;5;2006;2.4
Ny-ålesund;SN99910;1;5;2007;-3.9
Ny-ålesund;SN99910;2;5;2007;-3.1
Ny-ålesund;SN99910;3;5;2007;-4.5
Ny-ålesund;SN99910;4;5;2007;-8
Ny-ålesund;SN99910;5;5;2007;-8.4
Ny-ålesund;SN99910;6;5;2007;-7.1
Ny-ålesund;SN99910;7;5;2007;-6.7
Ny-ålesund;SN99910;8;5;2007;-3.7
Ny-ålesund;SN99910;9;5;2007;-1.8
Ny-ålesund;SN99910;10;5;2007;-1.9
Ny-ålesund;SN99910;11;5;2007;-2.3
Ny-ålesund;SN99910;12;5;2007;-2.1
Ny-ålesund;SN99910;13;5;2007;-2.7
Ny-ålesund;SN99910;14;5;2007;-3.6
Ny-ålesund;SN99910;15;5;2007;-2.9
Ny-ålesund;SN99910;16;5;2007;-1.3
Ny-ålesund;SN99910;17;5;2007;-2.1
Ny-ålesund;SN99910;18;5;2007;1
Ny-ålesund;SN99910;19;5;2007;-1
Ny-ålesund;SN99910;20;5;2007;-0.5
Ny-ålesund;SN99910;21;5;2007;-1.1
Ny-ålesund;SN99910;22;5;2007;-1.1
Ny-ålesund;SN99910;23;5;2007;-1
Ny-ålesund;SN99910;24;5;2007;-1.3
Ny-ålesund;SN99910;25;5;2007;-2.7
Ny-ålesund;SN99910;26;5;2007;-2.9
Ny-ålesund;SN99910;27;5;2007;-4.7
Ny-ålesund;SN99910;28;5;2007;-5.4
Ny-ålesund;SN99910;29;5;2007;-3.7
Ny-ålesund;SN99910;30;5;2007;-1.5
Ny-ålesund;SN99910;31;5;2007;-2.4
Ny-ålesund;SN99910;1;5;2008;-3.2
Ny-ålesund;SN99910;2;5;2008;-6.4
Ny-ålesund;SN99910;3;5;2008;-8.4
Ny-ålesund;SN99910;4;5;2008;-8.4
Ny-ålesund;SN99910;5;5;2008;-5.2
Ny-ålesund;SN99910;6;5;2008;-2.1
Ny-ålesund;SN99910;7;5;2008;-2
Ny-ålesund;SN99910;8;5;2008;-1.9
Ny-ålesund;SN99910;9;5;2008;-1.7
Ny-ålesund;SN99910;10;5;2008;-2.7
Ny-ålesund;SN99910;11;5;2008;-3.2
Ny-ålesund;SN99910;12;5;2008;-1.9
Ny-ålesund;SN99910;13;5;2008;-3.2
Ny-ålesund;SN99910;14;5;2008;-3.3
Ny-ålesund;SN99910;15;5;2008;-2.9
Ny-ålesund;SN99910;16;5;2008;-2.7
Ny-ålesund;SN99910;17;5;2008;-1.2
Ny-ålesund;SN99910;18;5;2008;-1.7
Ny-ålesund;SN99910;19;5;2008;-1.9
Ny-ålesund;SN99910;20;5;2008;-2.5
Ny-ålesund;SN99910;21;5;2008;-4.2
Ny-ålesund;SN99910;22;5;2008;-1.5
Ny-ålesund;SN99910;23;5;2008;-1.4
Ny-ålesund;SN99910;24;5;2008;-2
Ny-ålesund;SN99910;25;5;2008;-0.7
Ny-ålesund;SN99910;26;5;2008;-0.5
Ny-ålesund;SN99910;27;5;2008;0.3
Ny-ålesund;SN99910;28;5;2008;-1.1
Ny-ålesund;SN99910;29;5;2008;-2
Ny-ålesund;SN99910;30;5;2008;2
Ny-ålesund;SN99910;31;5;2008;2.2
Ny-ålesund;SN99910;1;5;2009;-6.5
Ny-ålesund;SN99910;2;5;2009;-1
Ny-ålesund;SN99910;3;5;2009;-0.1
Ny-ålesund;SN99910;4;5;2009;1.5
Ny-ålesund;SN99910;5;5;2009;-0.5
Ny-ålesund;SN99910;6;5;2009;-3.1
Ny-ålesund;SN99910;7;5;2009;-5.1
Ny-ålesund;SN99910;8;5;2009;-6.5
Ny-ålesund;SN99910;9;5;2009;-3.4
Ny-ålesund;SN99910;10;5;2009;1.6
Ny-ålesund;SN99910;11;5;2009;1.3
Ny-ålesund;SN99910;12;5;2009;1
Ny-ålesund;SN99910;13;5;2009;0.6
Ny-ålesund;SN99910;14;5;2009;0.2
Ny-ålesund;SN99910;15;5;2009;0.6
Ny-ålesund;SN99910;16;5;2009;-0.4
Ny-ålesund;SN99910;17;5;2009;-4.6
Ny-ålesund;SN99910;18;5;2009;-2.8
Ny-ålesund;SN99910;19;5;2009;-1.6
Ny-ålesund;SN99910;20;5;2009;0.1
Ny-ålesund;SN99910;21;5;2009;0.5
Ny-ålesund;SN99910;22;5;2009;1.1
Ny-ålesund;SN99910;23;5;2009;0.1
Ny-ålesund;SN99910;24;5;2009;-5.1
Ny-ålesund;SN99910;25;5;2009;-8.3
Ny-ålesund;SN99910;26;5;2009;-6.9
Ny-ålesund;SN99910;27;5;2009;-3.3
Ny-ålesund;SN99910;28;5;2009;-2.8
Ny-ålesund;SN99910;29;5;2009;-1.9
Ny-ålesund;SN99910;30;5;2009;0.3
Ny-ålesund;SN99910;31;5;2009;0.3
Ny-ålesund;SN99910;1;5;2010;-7.4
Ny-ålesund;SN99910;2;5;2010;-3.3
Ny-ålesund;SN99910;3;5;2010;-2
Ny-ålesund;SN99910;4;5;2010;-2.6
Ny-ålesund;SN99910;5;5;2010;-1.5
Ny-ålesund;SN99910;6;5;2010;1.1
Ny-ålesund;SN99910;7;5;2010;1.7
Ny-ålesund;SN99910;8;5;2010;-0.3
Ny-ålesund;SN99910;9;5;2010;-2.3
Ny-ålesund;SN99910;10;5;2010;-5
Ny-ålesund;SN99910;11;5;2010;-4
Ny-ålesund;SN99910;12;5;2010;0.5
Ny-ålesund;SN99910;13;5;2010;0.1
Ny-ålesund;SN99910;14;5;2010;-0.6
Ny-ålesund;SN99910;15;5;2010;-0.6
Ny-ålesund;SN99910;16;5;2010;1.3
Ny-ålesund;SN99910;17;5;2010;1.6
Ny-ålesund;SN99910;18;5;2010;1.9
Ny-ålesund;SN99910;19;5;2010;1.8
Ny-ålesund;SN99910;20;5;2010;0.5
Ny-ålesund;SN99910;21;5;2010;1.4
Ny-ålesund;SN99910;22;5;2010;1.3
Ny-ålesund;SN99910;23;5;2010;1.8
Ny-ålesund;SN99910;24;5;2010;1.4
Ny-ålesund;SN99910;25;5;2010;1
Ny-ålesund;SN99910;26;5;2010;1
Ny-ålesund;SN99910;27;5;2010;0.1
Ny-ålesund;SN99910;28;5;2010;0.1
Ny-ålesund;SN99910;29;5;2010;0.8
Ny-ålesund;SN99910;30;5;2010;0
Ny-ålesund;SN99910;31;5;2010;-0.3
Ny-ålesund;SN99910;1;5;2011;1.9
Ny-ålesund;SN99910;2;5;2011;1.7
Ny-ålesund;SN99910;3;5;2011;-1.8
Ny-ålesund;SN99910;4;5;2011;-4.5
Ny-ålesund;SN99910;5;5;2011;-3.7
Ny-ålesund;SN99910;6;5;2011;0.4
Ny-ålesund;SN99910;7;5;2011;0.4
Ny-ålesund;SN99910;8;5;2011;-2.7
Ny-ålesund;SN99910;9;5;2011;-7.1
Ny-ålesund;SN99910;10;5;2011;-7.7
Ny-ålesund;SN99910;11;5;2011;-5.1
Ny-ålesund;SN99910;12;5;2011;-1.3
Ny-ålesund;SN99910;13;5;2011;0.7
Ny-ålesund;SN99910;14;5;2011;-0.1
Ny-ålesund;SN99910;15;5;2011;-3.9
Ny-ålesund;SN99910;16;5;2011;-5.4
Ny-ålesund;SN99910;17;5;2011;-5.3
Ny-ålesund;SN99910;18;5;2011;-6.6
Ny-ålesund;SN99910;19;5;2011;-5.4
Ny-ålesund;SN99910;20;5;2011;-5.5
Ny-ålesund;SN99910;21;5;2011;-3.6
Ny-ålesund;SN99910;22;5;2011;-2
Ny-ålesund;SN99910;23;5;2011;-1.6
Ny-ålesund;SN99910;24;5;2011;-0.2
Ny-ålesund;SN99910;25;5;2011;-1.7
Ny-ålesund;SN99910;26;5;2011;-2.1
Ny-ålesund;SN99910;27;5;2011;-0.4
Ny-ålesund;SN99910;28;5;2011;0.8
Ny-ålesund;SN99910;29;5;2011;1.9
Ny-ålesund;SN99910;30;5;2011;2.6
Ny-ålesund;SN99910;31;5;2011;3.8
Ny-ålesund;SN99910;1;5;2012;-5.5
Ny-ålesund;SN99910;2;5;2012;-9
Ny-ålesund;SN99910;3;5;2012;-6.4
Ny-ålesund;SN99910;4;5;2012;-2
Ny-ålesund;SN99910;5;5;2012;-1.6
Ny-ålesund;SN99910;6;5;2012;-2
Ny-ålesund;SN99910;7;5;2012;-3.5
Ny-ålesund;SN99910;8;5;2012;-5.6
Ny-ålesund;SN99910;9;5;2012;-4
Ny-ålesund;SN99910;10;5;2012;-1.5
Ny-ålesund;SN99910;11;5;2012;-1.9
Ny-ålesund;SN99910;12;5;2012;-0.9
Ny-ålesund;SN99910;13;5;2012;-1.5
Ny-ålesund;SN99910;14;5;2012;-2.4
Ny-ålesund;SN99910;15;5;2012;-2.5
Ny-ålesund;SN99910;16;5;2012;-4.1
