name;station;day;month;year;mean_temp
Ny-ålesund;SN99910;17;5;2012;-2.8
Ny-ålesund;SN99910;18;5;2012;-1.1
Ny-ålesund;SN99910;19;5;2012;1.6
Ny-ålesund;SN99910;20;5;2012;0.5
Ny-ålesund;SN99910;21;5;2012;-0.7
Ny-ålesund;SN99910;22;5;2012;-0.7
Ny-ålesund;SN99910;23;5;2012;0.9
Ny-ålesund;SN99910;24;5;2012;0
Ny-ålesund;SN99910;25;5;2012;-1
Ny-ålesund;SN99910;26;5;2012;-1.6
Ny-ålesund;SN99910;27;5;2012;-2
Ny-ålesund;SN99910;28;5;2012;-1.3
Ny-ålesund;SN99910;29;5;2012;-2
Ny-ålesund;SN99910;30;5;2012;-1.7
Ny-ålesund;SN99910;31;5;2012;1.3
Ny-ålesund;SN99910;1;5;2013;-1.7
Ny-ålesund;SN99910;2;5;2013;-3.4
Ny-ålesund;SN99910;3;5;2013;-3.8
Ny-ålesund;SN99910;4;5;2013;-3.6
Ny-ålesund;SN99910;5;5;2013;-3.3
Ny-ålesund;SN99910;6;5;2013;-5
Ny-ålesund;SN99910;7;5;2013;-4.3
Ny-ålesund;SN99910;8;5;2013;-3.8
Ny-ålesund;SN99910;9;5;2013;-2
Ny-ålesund;SN99910;10;5;2013;-0.6
Ny-ålesund;SN99910;11;5;2013;-2.9
Ny-ålesund;SN99910;12;5;2013;-4.1
Ny-ålesund;SN99910;13;5;2013;-3.3
Ny-ålesund;SN99910;14;5;2013;-3
Ny-ålesund;SN99910;15;5;2013;-2.6
Ny-ålesund;SN99910;16;5;2013;-2.5
Ny-ålesund;SN99910;17;5;2013;-1.8
Ny-ålesund;SN99910;18;5;2013;-0.1
Ny-ålesund;SN99910;19;5;2013;0
Ny-ålesund;SN99910;20;5;2013;1.4
Ny-ålesund;SN99910;21;5;2013;0.7
Ny-ålesund;SN99910;22;5;2013;-0.6
Ny-ålesund;SN99910;23;5;2013;-0.8
Ny-ålesund;SN99910;24;5;2013;0.2
Ny-ålesund;SN99910;25;5;2013;-4.2
Ny-ålesund;SN99910;26;5;2013;-3.6
Ny-ålesund;SN99910;27;5;2013;-1.6
Ny-ålesund;SN99910;28;5;2013;0.7
Ny-ålesund;SN99910;29;5;2013;1.2
Ny-ålesund;SN99910;30;5;2013;2.5
Ny-ålesund;SN99910;31;5;2013;1.4
Ny-ålesund;SN99910;1;5;2014;-7
Ny-ålesund;SN99910;2;5;2014;-7.1
Ny-ålesund;SN99910;3;5;2014;-6.3
Ny-ålesund;SN99910;4;5;2014;-4.9
Ny-ålesund;SN99910;5;5;2014;-1.2
Ny-ålesund;SN99910;6;5;2014;0.4
Ny-ålesund;SN99910;7;5;2014;1.8
Ny-ålesund;SN99910;8;5;2014;-4.2
Ny-ålesund;SN99910;9;5;2014;-5.1
Ny-ålesund;SN99910;10;5;2014;-6.5
Ny-ålesund;SN99910;11;5;2014;-9.2
Ny-ålesund;SN99910;12;5;2014;-9
Ny-ålesund;SN99910;13;5;2014;-9.2
Ny-ålesund;SN99910;14;5;2014;-8.9
Ny-ålesund;SN99910;15;5;2014;-7.8
Ny-ålesund;SN99910;16;5;2014;-1.1
Ny-ålesund;SN99910;17;5;2014;-3.5
Ny-ålesund;SN99910;18;5;2014;-3.8
Ny-ålesund;SN99910;19;5;2014;-3
Ny-ålesund;SN99910;20;5;2014;-3.7
Ny-ålesund;SN99910;21;5;2014;-4.4
Ny-ålesund;SN99910;22;5;2014;-2.7
Ny-ålesund;SN99910;23;5;2014;-1.3
Ny-ålesund;SN99910;24;5;2014;-0.6
Ny-ålesund;SN99910;25;5;2014;-2
Ny-ålesund;SN99910;26;5;2014;-0.8
Ny-ålesund;SN99910;27;5;2014;2.3
Ny-ålesund;SN99910;28;5;2014;1.4
Ny-ålesund;SN99910;29;5;2014;1.8
Ny-ålesund;SN99910;30;5;2014;0.7
Ny-ålesund;SN99910;31;5;2014;-0.3
Ny-ålesund;SN99910;1;5;2015;-6.3
Ny-ålesund;SN99910;2;5;2015;-7.8
Ny-ålesund;SN99910;3;5;2015;-7.7
Ny-ålesund;SN99910;4;5;2015;-7.3
Ny-ålesund;SN99910;5;5;2015;-6.3
Ny-ålesund;SN99910;6;5;2015;-2.7
Ny-ålesund;SN99910;7;5;2015;-2.2
Ny-ålesund;SN99910;8;5;2015;-3
Ny-ålesund;SN99910;9;5;2015;-3.8
Ny-ålesund;SN99910;10;5;2015;-3.7
Ny-ålesund;SN99910;11;5;2015;-3.2
Ny-ålesund;SN99910;12;5;2015;-4.2
Ny-ålesund;SN99910;13;5;2015;-5.1
Ny-ålesund;SN99910;14;5;2015;-3.4
Ny-ålesund;SN99910;15;5;2015;-0.9
Ny-ålesund;SN99910;16;5;2015;0.2
Ny-ålesund;SN99910;17;5;2015;-3.2
Ny-ålesund;SN99910;18;5;2015;-1.4
Ny-ålesund;SN99910;19;5;2015;1
Ny-ålesund;SN99910;20;5;2015;1.1
Ny-ålesund;SN99910;21;5;2015;1.2
Ny-ålesund;SN99910;22;5;2015;-0.8
Ny-ålesund;SN99910;23;5;2015;-2
Ny-ålesund;SN99910;24;5;2015;-1.1
Ny-ålesund;SN99910;25;5;2015;-0.7
Ny-ålesund;SN99910;26;5;2015;0
Ny-ålesund;SN99910;27;5;2015;0.1
Ny-ålesund;SN99910;28;5;2015;-0.1
Ny-ålesund;SN99910;29;5;2015;2.4
Ny-ålesund;SN99910;30;5;2015;2.4
Ny-ålesund;SN99910;31;5;2015;2.5
Ny-ålesund;SN99910;1;5;2016;1.9
Ny-ålesund;SN99910;2;5;2016;-0.4
Ny-ålesund;SN99910;3;5;2016;-0.6
Ny-ålesund;SN99910;4;5;2016;-0.4
Ny-ålesund;SN99910;5;5;2016;-1.7
Ny-ålesund;SN99910;6;5;2016;-1.1
Ny-ålesund;SN99910;7;5;2016;0.1
Ny-ålesund;SN99910;8;5;2016;1.1
Ny-ålesund;SN99910;9;5;2016;-0.7
Ny-ålesund;SN99910;10;5;2016;-0.6
Ny-ålesund;SN99910;11;5;2016;1.2
Ny-ålesund;SN99910;12;5;2016;2.3
Ny-ålesund;SN99910;13;5;2016;2.1
Ny-ålesund;SN99910;14;5;2016;0.9
Ny-ålesund;SN99910;15;5;2016;1
Ny-ålesund;SN99910;16;5;2016;1.1
Ny-ålesund;SN99910;17;5;2016;0.9
Ny-ålesund;SN99910;18;5;2016;0.3
Ny-ålesund;SN99910;19;5;2016;-0.5
Ny-ålesund;SN99910;20;5;2016;-0.8
Ny-ålesund;SN99910;21;5;2016;0.5
Ny-ålesund;SN99910;22;5;2016;2
Ny-ålesund;SN99910;23;5;2016;2.5
Ny-ålesund;SN99910;24;5;2016;2.9
Ny-ålesund;SN99910;25;5;2016;-0.2
Ny-ålesund;SN99910;26;5;2016;2.2
Ny-ålesund;SN99910;27;5;2016;3
Ny-ålesund;SN99910;28;5;2016;1.1
Ny-ålesund;SN99910;29;5;2016;2.7
Ny-ålesund;SN99910;30;5;2016;4.3
Ny-ålesund;SN99910;31;5;2016;3.8
Ny-ålesund;SN99910;1;5;2017;-0.1
Ny-ålesund;SN99910;2;5;2017;-3
Ny-ålesund;SN99910;3;5;2017;-1
Ny-ålesund;SN99910;4;5;2017;-3
Ny-ålesund;SN99910;5;5;2017;-7.4
Ny-ålesund;SN99910;6;5;2017;-9.5
Ny-ålesund;SN99910;7;5;2017;-9.7
Ny-ålesund;SN99910;8;5;2017;-8.9
Ny-ålesund;SN99910;9;5;2017;-8.7
Ny-ålesund;SN99910;10;5;2017;-7.1
Ny-ålesund;SN99910;11;5;2017;-6
Ny-ålesund;SN99910;12;5;2017;-5.1
Ny-ålesund;SN99910;13;5;2017;-3.2
Ny-ålesund;SN99910;14;5;2017;-0.9
Ny-ålesund;SN99910;15;5;2017;-5.2
Ny-ålesund;SN99910;16;5;2017;-6.7
Ny-ålesund;SN99910;17;5;2017;-6.8
Ny-ålesund;SN99910;18;5;2017;-4.1
Ny-ålesund;SN99910;19;5;2017;-2.3
Ny-ålesund;SN99910;20;5;2017;-0.4
Ny-ålesund;SN99910;21;5;2017;0.3
Ny-ålesund;SN99910;22;5;2017;-6.2
Ny-ålesund;SN99910;23;5;2017;-6.7
Ny-ålesund;SN99910;24;5;2017;-5.4
Ny-ålesund;SN99910;25;5;2017;-3.8
Ny-ålesund;SN99910;26;5;2017;-5.4
Ny-ålesund;SN99910;27;5;2017;-4.2
Ny-ålesund;SN99910;28;5;2017;-5.2
Ny-ålesund;SN99910;29;5;2017;-3.7
Ny-ålesund;SN99910;30;5;2017;1.6
Ny-ålesund;SN99910;31;5;2017;5.5
Ny-ålesund;SN99910;1;5;2018;-0.3
Ny-ålesund;SN99910;2;5;2018;2.1
Ny-ålesund;SN99910;3;5;2018;1.1
Ny-ålesund;SN99910;4;5;2018;3.4
Ny-ålesund;SN99910;5;5;2018;3.3
Ny-ålesund;SN99910;6;5;2018;1.6
Ny-ålesund;SN99910;7;5;2018;1.4
Ny-ålesund;SN99910;8;5;2018;1.6
Ny-ålesund;SN99910;9;5;2018;0.6
Ny-ålesund;SN99910;10;5;2018;0.8
Ny-ålesund;SN99910;11;5;2018;0.6
Ny-ålesund;SN99910;12;5;2018;1.3
Ny-ålesund;SN99910;13;5;2018;1.2
Ny-ålesund;SN99910;14;5;2018;1.5
Ny-ålesund;SN99910;15;5;2018;1.6
Ny-ålesund;SN99910;16;5;2018;3.2
Ny-ålesund;SN99910;17;5;2018;3.4
Ny-ålesund;SN99910;18;5;2018;2.1
Ny-ålesund;SN99910;19;5;2018;2.2
Ny-ålesund;SN99910;20;5;2018;2.2
Ny-ålesund;SN99910;21;5;2018;0.9
Ny-ålesund;SN99910;22;5;2018;0.9
Ny-ålesund;SN99910;23;5;2018;0.5
Ny-ålesund;SN99910;24;5;2018;2
Ny-ålesund;SN99910;25;5;2018;-0.7
Ny-ålesund;SN99910;26;5;2018;-0.9
Ny-ålesund;SN99910;27;5;2018;0.4
Ny-ålesund;SN99910;28;5;2018;3.2
Ny-ålesund;SN99910;29;5;2018;2.3
Ny-ålesund;SN99910;30;5;2018;2.3
Ny-ålesund;SN99910;31;5;2018;2.7
Ny-ålesund;SN99910;1;5;2019;-9.3
Ny-ålesund;SN99910;2;5;2019;-6
Ny-ålesund;SN99910;3;5;2019;-3.7
Ny-ålesund;SN99910;4;5;2019;-5.8
Ny-ålesund;SN99910;5;5;2019;-4.1
Ny-ålesund;SN99910;6;5;2019;-2.5
Ny-ålesund;SN99910;7;5;2019;-3.7
Ny-ålesund;SN99910;8;5;2019;-5.7
Ny-ålesund;SN99910;9;5;2019;-6
Ny-ålesund;SN99910;10;5;2019;-4
Ny-ålesund;SN99910;11;5;2019;-1.3
Ny-ålesund;SN99910;12;5;2019;2
Ny-ålesund;SN99910;13;5;2019;1.1
Ny-ålesund;SN99910;14;5;2019;0.8
Ny-ålesund;SN99910;15;5;2019;-0.9
Ny-ålesund;SN99910;16;5;2019;-1.3
Ny-ålesund;SN99910;17;5;2019;0.2
Ny-ålesund;SN99910;18;5;2019;0.1
Ny-ålesund;SN99910;19;5;2019;-2.6
Ny-ålesund;SN99910;20;5;2019;-2.4
Ny-ålesund;SN99910;21;5;2019;-2.4
Ny-ålesund;SN99910;22;5;2019;-0.8
Ny-ålesund;SN99910;23;5;2019;-2.2
Ny-ålesund;SN99910;24;5;2019;-3.5
Ny-ålesund;SN99910;25;5;2019;-5.3
Ny-ålesund;SN99910;26;5;2019;-2.9
Ny-ålesund;SN99910;27;5;2019;-1.2
Ny-ålesund;SN99910;28;5;2019;0.1
Ny-ålesund;SN99910;29;5;2019;1.1
Ny-ålesund;SN99910;30;5;2019;3.2
Ny-ålesund;SN99910;31;5;2019;4.5
Ny-ålesund;SN99910;1;5;2020;-3.5
Ny-ålesund;SN99910;2;5;2020;-7.6
Ny-ålesund;SN99910;3;5;2020;-7.4
Ny-ålesund;SN99910;4;5;2020;-4.6
Ny-ålesund;SN99910;5;5;2020;-1.2
Ny-ålesund;SN99910;6;5;2020;-0.4
Ny-ålesund;SN99910;7;5;2020;-1
Ny-ålesund;SN99910;8;5;2020;-4
Ny-ålesund;SN99910;9;5;2020;-5.5
Ny-ålesund;SN99910;10;5;2020;-8.1
Ny-ålesund;SN99910;11;5;2020;-7.7
Ny-ålesund;SN99910;12;5;2020;-7.1
Ny-ålesund;SN99910;13;5;2020;-0.3
Ny-ålesund;SN99910;14;5;2020;2.2
Ny-ålesund;SN99910;15;5;2020;4.4
Ny-ålesund;SN99910;16;5;2020;2.8
Ny-ålesund;SN99910;17;5;2020;2.9
Ny-ålesund;SN99910;18;5;2020;0.9
Ny-ålesund;SN99910;19;5;2020;1
Ny-ålesund;SN99910;20;5;2020;1.8
Ny-ålesund;SN99910;21;5;2020;0.4
Ny-ålesund;SN99910;22;5;2020;-1.5
Ny-ålesund;SN99910;23;5;2020;1.3
Ny-ålesund;SN99910;24;5;2020;3.7
Ny-ålesund;SN99910;25;5;2020;4.7
Ny-ålesund;SN99910;26;5;2020;5.1
Ny-ålesund;SN99910;27;5;2020;5.2
Ny-ålesund;SN99910;28;5;2020;4.3
Ny-ålesund;SN99910;29;5;2020;3.8
Ny-ålesund;SN99910;30;5;2020;2.5
Ny-ålesund;SN99910;31;5;2020;4
Svalbard Lufthavn;SN99840;1;5;2021;-8.4
Svalbard Lufthavn;SN99840;2;5;2021;-6.2
Svalbard Lufthavn;SN99840;3;5;2021;-6.2
Svalbard Lufthavn;SN99840;4;5;2021;-3.4
Svalbard Lufthavn;SN99840;5;5;2021;-5
Svalbard Lufthavn;SN99840;6;5;2021;-7.8
Svalbard Lufthavn;SN99840;7;5;2021;-6.6
Svalbard Lufthavn;SN99840;8;5;2021;NA
Svalbard Lufthavn;SN99840;9;5;2021;-4.3
Svalbard Lufthavn;SN99840;10;5;2021;NA
Svalbard Lufthavn;SN99840;11;5;2021;-2.8
Svalbard Lufthavn;SN99840;12;5;2021;-5.1
Svalbard Lufthavn;SN99840;13;5;2021;-4.6
Svalbard Lufthavn;SN99840;14;5;2021;-2
Svalbard Lufthavn;SN99840;15;5;2021;-4.9
Svalbard Lufthavn;SN99840;16;5;2021;-4.5
Svalbard Lufthavn;SN99840;17;5;2021;-3.8
Svalbard Lufthavn;SN99840;18;5;2021;-2.7
Svalbard Lufthavn;SN99840;19;5;2021;-2.9
Svalbard Lufthavn;SN99840;20;5;2021;-3.4
Svalbard Lufthavn;SN99840;21;5;2021;-4.3
Svalbard Lufthavn;SN99840;22;5;2021;-3.6
Svalbard Lufthavn;SN99840;23;5;2021;-3
Svalbard Lufthavn;SN99840;24;5;2021;-1.9
Svalbard Lufthavn;SN99840;25;5;2021;-2
Svalbard Lufthavn;SN99840;26;5;2021;0.6
Svalbard Lufthavn;SN99840;27;5;2021;0.7
Svalbard Lufthavn;SN99840;28;5;2021;-0.9
Svalbard Lufthavn;SN99840;29;5;2021;1
Svalbard Lufthavn;SN99840;30;5;2021;0.9
Svalbard Lufthavn;SN99840;31;5;2021;2.1
Ny-ålesund;SN99910;1;5;2021;-8
Ny-ålesund;SN99910;2;5;2021;-5.4
Ny-ålesund;SN99910;3;5;2021;-5.4
Ny-ålesund;SN99910;4;5;2021;-3.4
Ny-ålesund;SN99910;5;5;2021;-5.1
Ny-ålesund;SN99910;6;5;2021;-4.5
Ny-ålesund;SN99910;7;5;2021;-4.8
Ny-ålesund;SN99910;8;5;2021;-3.7
Ny-ålesund;SN99910;9;5;2021;-4.4
Ny-ålesund;SN99910;10;5;2021;-3.4
Ny-ålesund;SN99910;11;5;2021;-4
Ny-ålesund;SN99910;12;5;2021;-7.5
Ny-ålesund;SN99910;13;5;2021;-5.3
Ny-ålesund;SN99910;14;5;2021;-4.2
Ny-ålesund;SN99910;15;5;2021;-6.2
Ny-ålesund;SN99910;16;5;2021;-5.8
Ny-ålesund;SN99910;17;5;2021;-4.2
Ny-ålesund;SN99910;18;5;2021;-2.8
Ny-ålesund;SN99910;19;5;2021;-2.9
Ny-ålesund;SN99910;20;5;2021;-2.8
Ny-ålesund;SN99910;21;5;2021;-4.2
Ny-ålesund;SN99910;22;5;2021;-5.4
Ny-ålesund;SN99910;23;5;2021;-4.6
Ny-ålesund;SN99910;24;5;2021;-4.3
Ny-ålesund;SN99910;25;5;2021;-2.5
Ny-ålesund;SN99910;26;5;2021;-0.1
Ny-ålesund;SN99910;27;5;2021;-1.3
Ny-ålesund;SN99910;28;5;2021;-2.3
Ny-ålesund;SN99910;29;5;2021;-0.7
Ny-ålesund;SN99910;30;5;2021;0
Ny-ålesund;SN99910;31;5;2021;0.4
Ny-ålesund;SN99910;1;5;2022;-10.2
Ny-ålesund;SN99910;2;5;2022;-11.3
Ny-ålesund;SN99910;3;5;2022;-10.1
Ny-ålesund;SN99910;4;5;2022;-7.6
Ny-ålesund;SN99910;5;5;2022;-5.6
Ny-ålesund;SN99910;6;5;2022;-5.1
Ny-ålesund;SN99910;7;5;2022;-9.6
Ny-ålesund;SN99910;8;5;2022;-9.7
Ny-ålesund;SN99910;9;5;2022;-9.8
Ny-ålesund;SN99910;10;5;2022;-7.2
Ny-ålesund;SN99910;11;5;2022;-6.7
Ny-ålesund;SN99910;12;5;2022;-5.4
Ny-ålesund;SN99910;13;5;2022;-4.2
Ny-ålesund;SN99910;14;5;2022;-3.4
Ny-ålesund;SN99910;15;5;2022;-2
Ny-ålesund;SN99910;16;5;2022;-1.6
Ny-ålesund;SN99910;17;5;2022;-2.3
Ny-ålesund;SN99910;18;5;2022;-3.4
Ny-ålesund;SN99910;19;5;2022;-1.9
Ny-ålesund;SN99910;20;5;2022;-0.9
Ny-ålesund;SN99910;21;5;2022;2.7
Ny-ålesund;SN99910;22;5;2022;1.2
Ny-ålesund;SN99910;23;5;2022;3.1
Ny-ålesund;SN99910;24;5;2022;4.3
Ny-ålesund;SN99910;25;5;2022;3.6
Ny-ålesund;SN99910;26;5;2022;4.2
Ny-ålesund;SN99910;27;5;2022;5.7
Ny-ålesund;SN99910;28;5;2022;6.6
Ny-ålesund;SN99910;29;5;2022;6.8
Ny-ålesund;SN99910;30;5;2022;6.1
Ny-ålesund;SN99910;31;5;2022;5.4
Svalbard Lufthavn;SN99840;1;5;2022;-9.2
Svalbard Lufthavn;SN99840;2;5;2022;-11.5
Svalbard Lufthavn;SN99840;3;5;2022;-11
Svalbard Lufthavn;SN99840;4;5;2022;-8.6
Svalbard Lufthavn;SN99840;5;5;2022;-6.1
Svalbard Lufthavn;SN99840;6;5;2022;-3.9
Svalbard Lufthavn;SN99840;7;5;2022;-8
Svalbard Lufthavn;SN99840;8;5;2022;-8.7
Svalbard Lufthavn;SN99840;9;5;2022;-9.3
Svalbard Lufthavn;SN99840;10;5;2022;-6.2
Svalbard Lufthavn;SN99840;11;5;2022;-6.4
Svalbard Lufthavn;SN99840;12;5;2022;-6.6
Svalbard Lufthavn;SN99840;13;5;2022;-6.4
Svalbard Lufthavn;SN99840;14;5;2022;-3.2
Svalbard Lufthavn;SN99840;15;5;2022;-1.2
Svalbard Lufthavn;SN99840;16;5;2022;-0.8
Svalbard Lufthavn;SN99840;17;5;2022;-1
Svalbard Lufthavn;SN99840;18;5;2022;-1.8
Svalbard Lufthavn;SN99840;19;5;2022;-1.2
Svalbard Lufthavn;SN99840;20;5;2022;-0.2
Svalbard Lufthavn;SN99840;21;5;2022;2.4
Svalbard Lufthavn;SN99840;22;5;2022;2.2
Svalbard Lufthavn;SN99840;23;5;2022;2.4
Svalbard Lufthavn;SN99840;24;5;2022;3.9
Svalbard Lufthavn;SN99840;25;5;2022;4.8
Svalbard Lufthavn;SN99840;26;5;2022;4.9
Svalbard Lufthavn;SN99840;27;5;2022;6.8
Svalbard Lufthavn;SN99840;28;5;2022;9.1
Svalbard Lufthavn;SN99840;29;5;2022;8.4
Svalbard Lufthavn;SN99840;30;5;2022;5.9
Svalbard Lufthavn;SN99840;31;5;2022;7.6
Ny-ålesund;SN99910;1;5;2023;-11.9
Ny-ålesund;SN99910;2;5;2023;-9.9
Ny-ålesund;SN99910;3;5;2023;-6.4
Ny-ålesund;SN99910;4;5;2023;-2.7
Ny-ålesund;SN99910;5;5;2023;-1.7
Ny-ålesund;SN99910;6;5;2023;-0.8
Ny-ålesund;SN99910;7;5;2023;-0.9
Ny-ålesund;SN99910;8;5;2023;-1.6
Ny-ålesund;SN99910;9;5;2023;-2
Ny-ålesund;SN99910;10;5;2023;-0.3
Ny-ålesund;SN99910;11;5;2023;-2.9
Ny-ålesund;SN99910;12;5;2023;-6.6
Ny-ålesund;SN99910;13;5;2023;-0.9
Ny-ålesund;SN99910;14;5;2023;-5
Ny-ålesund;SN99910;15;5;2023;-5.9
Ny-ålesund;SN99910;16;5;2023;-3.7
Ny-ålesund;SN99910;17;5;2023;-4.2
Ny-ålesund;SN99910;18;5;2023;-2.8
Ny-ålesund;SN99910;19;5;2023;-0.7
Ny-ålesund;SN99910;20;5;2023;1.3
Ny-ålesund;SN99910;21;5;2023;3.4
Ny-ålesund;SN99910;22;5;2023;2.8
Ny-ålesund;SN99910;23;5;2023;3.3
Ny-ålesund;SN99910;24;5;2023;2.3
Ny-ålesund;SN99910;25;5;2023;1.4
Ny-ålesund;SN99910;26;5;2023;-0.5
Ny-ålesund;SN99910;27;5;2023;-1.3
Ny-ålesund;SN99910;28;5;2023;-0.4
Ny-ålesund;SN99910;29;5;2023;2.1
Ny-ålesund;SN99910;30;5;2023;2
Ny-ålesund;SN99910;31;5;2023;1.6
Svalbard Lufthavn;SN99840;1;5;2023;-12.7
Svalbard Lufthavn;SN99840;2;5;2023;-11.4
Svalbard Lufthavn;SN99840;3;5;2023;-7.2
Svalbard Lufthavn;SN99840;4;5;2023;-2.8
Svalbard Lufthavn;SN99840;5;5;2023;-1.8
Svalbard Lufthavn;SN99840;6;5;2023;-1.1
Svalbard Lufthavn;SN99840;7;5;2023;-1.1
Svalbard Lufthavn;SN99840;8;5;2023;-1.3
Svalbard Lufthavn;SN99840;9;5;2023;-1.4
Svalbard Lufthavn;SN99840;10;5;2023;-0.6
Svalbard Lufthavn;SN99840;11;5;2023;-0.1
Svalbard Lufthavn;SN99840;12;5;2023;-4.7
Svalbard Lufthavn;SN99840;13;5;2023;-0.4
Svalbard Lufthavn;SN99840;14;5;2023;-3.8
Svalbard Lufthavn;SN99840;15;5;2023;-6.1
Svalbard Lufthavn;SN99840;16;5;2023;-4.3
Svalbard Lufthavn;SN99840;17;5;2023;-3.1
Svalbard Lufthavn;SN99840;18;5;2023;-4.8
Svalbard Lufthavn;SN99840;19;5;2023;-4.2
Svalbard Lufthavn;SN99840;20;5;2023;1.6
Svalbard Lufthavn;SN99840;21;5;2023;4.7
Svalbard Lufthavn;SN99840;22;5;2023;4.1
Svalbard Lufthavn;SN99840;23;5;2023;4.2
Svalbard Lufthavn;SN99840;24;5;2023;3.4
Svalbard Lufthavn;SN99840;25;5;2023;2.3
Svalbard Lufthavn;SN99840;26;5;2023;0
Svalbard Lufthavn;SN99840;27;5;2023;-1.2
Svalbard Lufthavn;SN99840;28;5;2023;0
Svalbard Lufthavn;SN99840;29;5;2023;1.5
Svalbard Lufthavn;SN99840;30;5;2023;2.1
Svalbard Lufthavn;SN99840;31;5;2023;1.4
